CustomerID,Name,Age,Gender,City,State,Country,PhoneNumber,EmailAddress,CountryRiskLevel,PEPFlag,RegulatorID
CUST00851,Nicole Rodriguez,63,Male,North April,Oklahoma,Australia,(566)553-0652x37576,stevenhudson@example.org,Low,Yes,REG7859
CUST00852,Michael Robinson,34,Male,South Andrewtown,Virginia,Russia,(836)613-6493,alicia33@example.org,High,No,REG6455
CUST00853,Jerry Garcia,54,Male,North Susanhaven,Arizona,Russia,(418)663-9612x967,sotoamanda@example.org,High,No,REG1838
CUST00854,Matthew Townsend,68,Male,North Brucemouth,Ohio,China,(448)967-4017x6054,diana41@example.com,High,Yes,REG2662
CUST00855,Ernest Sims,57,Female,Powersberg,Missouri,India,001-606-943-0357x295,swise@example.com,High,Yes,REG2876
CUST00856,Kevin Reeves,24,Female,New Donnaton,Utah,Germany,+1-406-591-6852x32215,melissa73@example.net,Low,No,REG2063
CUST00857,Jackson Aguirre,26,Male,North Meghan,Louisiana,UK,852.314.7293x878,bthompson@example.com,Medium,Yes,REG4686
CUST00858,Nicolas Case,47,Female,North Dawn,Georgia,USA,861-858-8156,jamescooper@example.org,Low,Yes,REG1887
CUST00859,Ronald Monroe,57,Male,Burnettside,California,China,(780)735-6636x47520,lauren54@example.org,High,No,REG4563
CUST00860,Jesse George,24,Female,North Jessicachester,Delaware,UK,455-258-5905x432,zyates@example.com,Medium,No,REG5839
CUST00861,Lisa York,34,Female,South Christopher,Colorado,Germany,+1-202-410-8698x6788,perezjennifer@example.com,Low,Yes,REG8798
CUST00862,Diane Bass,56,Male,East Paul,West Virginia,Brazil,+1-996-725-3547x74953,georgeflowers@example.org,Medium,No,REG3617
CUST00863,William Olsen,42,Male,South Meghan,Connecticut,India,(567)316-8061x572,michaellee@example.net,High,Yes,REG5295
CUST00864,Joel Chavez,25,Male,Rodriguezport,Delaware,Russia,001-422-595-7899x79677,melissavaldez@example.org,High,No,REG9031
CUST00865,Jessica Thompson,37,Female,Douglasside,Wisconsin,Russia,+1-889-657-7417x58888,curtisnicole@example.com,High,Yes,REG1121
CUST00866,Jessica Woods,55,Female,Craigtown,Tennessee,China,(213)576-2880,clee@example.net,High,Yes,REG5740
CUST00867,Mary Thomas,64,Male,Port Bradleymouth,Georgia,India,970-749-4233x29830,qboyer@example.com,High,Yes,REG7986
CUST00868,Matthew Walker,57,Female,South Jennifer,Colorado,USA,975-446-8726,wstevens@example.com,Low,No,REG7668
CUST00869,Autumn Sellers,75,Female,Valerieside,Hawaii,India,765.234.8200x85221,kristi65@example.net,High,Yes,REG1430
CUST00870,Morgan Williams,69,Female,Briantown,Kentucky,China,2189237366,sanchezheidi@example.net,High,Yes,REG1715
CUST00871,George Hunter,57,Male,West Jon,Utah,USA,001-348-378-8542,wmorris@example.com,Low,Yes,REG2941
CUST00872,Jennifer Johnson,20,Male,Travisport,Mississippi,Russia,+1-365-978-2515x259,elizabeth41@example.net,High,No,REG9858
CUST00873,Ryan Johns,29,Male,Vancetown,West Virginia,France,(297)520-4637x96034,ijohnson@example.com,Medium,Yes,REG2774
CUST00874,Donald Duncan,48,Female,New Davidtown,South Carolina,Australia,295.918.6879x04832,bairdnicholas@example.net,Low,No,REG4790
CUST00875,Jillian Carroll,51,Female,West Rachelstad,Iowa,Germany,990.866.6982x59386,jsanchez@example.com,Low,Yes,REG9553
CUST00876,Henry Banks,62,Female,East Kayla,Mississippi,Germany,246-914-0936,kgomez@example.net,Low,Yes,REG7452
CUST00877,Michael Gonzalez,27,Female,Denisemouth,New York,Germany,934-490-3374x8370,clarknicole@example.com,Low,No,REG2940
CUST00878,Stacy Snyder,53,Male,Reginashire,Washington,China,+1-444-772-4024x9579,gmeyer@example.com,High,No,REG4145
CUST00879,Deborah Floyd,65,Male,Sherryshire,Colorado,UK,9556548732,whitematthew@example.com,Medium,Yes,REG9080
CUST00880,Joe Davila,60,Female,Martinport,Utah,France,+1-715-497-1186,hmosley@example.com,Medium,No,REG8861
CUST00881,Kenneth White,32,Male,North Matthewmouth,North Carolina,India,+1-838-927-7859x0874,freemanalan@example.net,High,No,REG9732
CUST00882,Stephanie Nichols,39,Female,South Johnnyfurt,California,Australia,001-622-793-4824x159,heather69@example.net,Low,Yes,REG4888
CUST00883,Thomas Compton,36,Female,New Wesleyburgh,Kentucky,Australia,+1-525-559-2712,schmidtpaul@example.com,Low,No,REG5462
CUST00884,Brenda Butler,37,Female,Forbeston,South Carolina,India,001-839-505-4579x0812,rebecca49@example.net,High,Yes,REG2564
CUST00885,James Foster,52,Male,Scottborough,New York,Canada,305.203.6952,longmaria@example.net,Low,No,REG7694
CUST00886,Natalie Martin,73,Male,Christinemouth,Massachusetts,Germany,(641)899-4293x35889,mmarsh@example.org,Low,No,REG8615
CUST00887,Nicholas Daniels,73,Male,Wellsshire,Nebraska,Australia,(909)583-0422x069,jessicabrown@example.com,Low,No,REG7430
CUST00888,Victoria Barker,28,Male,New Abigailton,Oklahoma,Brazil,338.743.8106,edwardsmith@example.net,Medium,No,REG2585
CUST00889,Andre Martinez,43,Male,North Kristaside,Illinois,France,549.892.7196,jeremy83@example.net,Medium,Yes,REG7393
CUST00890,Crystal Woodard,44,Female,Ortegahaven,Connecticut,Russia,001-942-989-4290x74901,hessian@example.com,High,No,REG1990
CUST00891,Alexandra Foster,20,Female,North Kimberlystad,Hawaii,China,+1-829-660-1800x2107,bradleykristen@example.org,High,No,REG7222
CUST00892,Michael Wagner,23,Male,New Kaylaview,Missouri,Russia,+1-740-711-2868x23943,longbrian@example.net,High,Yes,REG1232
CUST00893,Joyce Diaz,28,Female,New Ashlee,Maine,Russia,696.957.8851x18325,dhill@example.com,High,No,REG4876
CUST00894,Christopher Gay,66,Female,Taylorshire,Louisiana,UK,001-571-932-6710x05550,christinebradley@example.com,Medium,Yes,REG5782
CUST00895,James Jennings,57,Male,Floresland,Arkansas,Canada,670-867-3093x6043,pvincent@example.org,Low,Yes,REG3409
CUST00896,Maria Perez,46,Female,Lake Teresaview,Alabama,UK,+1-533-537-2207x4536,rodriguezleslie@example.net,Medium,No,REG1454
CUST00897,Kathleen Bradshaw,47,Male,Lake Bryan,Illinois,Australia,326.892.0834x91589,ashley98@example.net,Low,Yes,REG7242
CUST00898,Deborah Mccarthy,51,Female,Kingview,South Carolina,UK,4205791686,powellkathleen@example.org,Medium,No,REG1151
CUST00899,Aaron Larson,61,Female,Robertsfurt,Virginia,Canada,+1-582-699-5998,kellymatthew@example.org,Low,Yes,REG1427
CUST00900,James Hughes,45,Female,North Donna,Minnesota,France,(608)313-5348x8517,deborah19@example.com,Medium,No,REG1968
CUST00901,Dennis Logan,73,Male,South Brenda,Alabama,UK,+1-622-962-1631x5645,colonpaula@example.com,Medium,Yes,REG2802
CUST00902,Leslie Curtis,35,Male,Lake Fred,Indiana,Australia,614-853-7113x152,joneschristopher@example.com,Low,Yes,REG6270
CUST00903,Richard Smith,75,Male,Port Kaitlynport,Alaska,India,(331)666-5216x930,martinezkatrina@example.com,High,Yes,REG5571
CUST00904,Tara Schwartz,48,Female,Davidshire,Montana,Canada,277-364-0750x47618,jbell@example.com,Low,No,REG1375
CUST00905,Justin Schmidt,63,Male,Paulbury,New Jersey,China,713.497.0654x5234,kingalexander@example.net,High,Yes,REG1609
CUST00906,Jessica Camacho,37,Male,Mauriceport,North Dakota,China,527-703-1780,beth24@example.net,High,Yes,REG4256
CUST00907,Christopher Williams,69,Female,Joshuaberg,Virginia,Germany,(633)920-9343,garciadonna@example.com,Low,No,REG7054
CUST00908,Rachel Franklin,51,Female,Reginaside,Kentucky,Russia,+1-612-260-3988x971,qvaldez@example.org,High,No,REG5571
CUST00909,Madison Nielsen,52,Male,Kaiserfort,Nebraska,UK,001-828-631-1845,tgibson@example.net,Medium,Yes,REG8224
CUST00910,Michael Dixon,44,Male,Sheilaborough,Alabama,UK,905.858.9207x163,ambernelson@example.org,Medium,No,REG6537
CUST00911,Jeffrey Rowe,34,Male,Hillport,Washington,India,(426)918-3900,savannah08@example.com,High,Yes,REG6798
CUST00912,Carrie Fuller,54,Female,New Kevinchester,Wyoming,China,(943)619-9347x02218,mharris@example.net,High,No,REG2820
CUST00913,Donna Morales,64,Female,Port Deanna,Washington,Canada,(818)220-5341,redwards@example.com,Low,Yes,REG2633
CUST00914,Michael Mccall,44,Male,Lake Manuelmouth,Massachusetts,China,+1-745-974-0591x6996,isaiah93@example.net,High,No,REG4024
CUST00915,Christopher Hayes,27,Male,Lopezmouth,West Virginia,China,(522)801-8185,donnawashington@example.com,High,No,REG5631
CUST00916,Geoffrey Fritz,53,Male,Ashleyside,California,Australia,868.941.3851x22619,nicolethompson@example.com,Low,Yes,REG4088
CUST00917,Brandon Richardson,44,Male,Port Jesseborough,Massachusetts,Brazil,427-990-1226x099,phowe@example.net,Medium,Yes,REG9307
CUST00918,Julie Torres,34,Male,Lynchburgh,Iowa,Germany,(408)742-3343x61224,justinmack@example.com,Low,No,REG4375
CUST00919,Lori Molina,20,Male,Williamland,Michigan,France,+1-363-421-8978x959,sherrybriggs@example.net,Medium,No,REG3153
CUST00920,Penny Church,18,Male,Ianland,Rhode Island,Germany,(745)350-2170x049,bradleyjohnston@example.com,Low,No,REG5823
CUST00921,Timothy Hampton,62,Male,Clarkbury,Vermont,China,(640)732-8210x94394,crystal65@example.net,High,Yes,REG1169
CUST00922,Joseph Jensen,73,Female,Paulton,Hawaii,India,801-342-3410,shellyrusso@example.com,High,No,REG4776
CUST00923,Tammy Hill,64,Male,Johnview,Oklahoma,Australia,3144913849,travis44@example.net,Low,No,REG3542
CUST00924,Jeremy Davis,43,Female,Whiteshire,Virginia,Germany,001-550-341-2734x3074,ghensley@example.com,Low,No,REG1687
CUST00925,Charlene Atkinson,63,Male,Port Joshuachester,Texas,India,+1-927-269-6532x47172,kristen05@example.org,High,Yes,REG9259
CUST00926,Lisa Pugh MD,35,Male,Josephport,Alabama,Brazil,+1-502-757-4001x7406,bryan72@example.net,Medium,Yes,REG4364
CUST00927,Steven Cisneros,23,Male,Janetmouth,Michigan,Brazil,(565)337-3180,xgriffin@example.org,Medium,No,REG1715
CUST00928,Juan Palmer,27,Female,New Sheila,Wisconsin,China,+1-234-640-5832x022,roger56@example.com,High,No,REG1452
CUST00929,Jacob Thomas,37,Female,West Tylerburgh,Alabama,USA,+1-638-971-8267x51119,craigaustin@example.net,Low,No,REG4342
CUST00930,Beth Lynch,23,Female,North Tammyville,Michigan,Canada,+1-412-859-3669x11102,jessica26@example.org,Low,No,REG6713
CUST00931,Christine Lopez,68,Male,Nashmouth,Hawaii,Germany,(907)811-3596x60922,joneskeith@example.com,Low,No,REG1725
CUST00932,Hannah Henderson,36,Male,West Mauricestad,Iowa,Brazil,+1-915-468-5321x317,ushepard@example.net,Medium,Yes,REG6083
CUST00933,Joshua Gonzales,73,Male,Brianhaven,New Hampshire,Canada,(241)432-8672x2899,snyderemma@example.org,Low,No,REG8129
CUST00934,Ronald Ward,51,Female,Lake Sherri,New York,Germany,+1-696-308-5226x9186,charles67@example.com,Low,Yes,REG7641
CUST00935,Carrie Garcia,47,Male,South Samanthachester,Iowa,UK,001-964-782-0642x4596,warmstrong@example.org,Medium,No,REG9599
CUST00936,Charles Jones,23,Female,West Benjamin,Oregon,India,(742)363-8296,josephmartinez@example.com,High,No,REG3935
CUST00937,Kathy Schwartz,61,Female,Lake Alexander,Illinois,Russia,001-764-824-9265x3564,randyoliver@example.com,High,Yes,REG9016
CUST00938,Kathy Hines,52,Female,Jeffreyview,Iowa,UK,679-959-9604x57816,michael29@example.net,Medium,No,REG5780
CUST00939,Elizabeth Wilson,22,Female,Port Matthewfurt,North Dakota,Russia,573.336.8476,ballen@example.com,High,No,REG9078
CUST00940,Jason Garcia,48,Male,Stephenshaven,Michigan,Brazil,001-975-873-2908,kevin13@example.net,Medium,No,REG7007
CUST00941,Henry Williams,47,Female,Stacyton,North Dakota,Germany,(963)272-2581x412,bnoble@example.com,Low,No,REG7856
CUST00942,William Shaffer,74,Female,Harrisport,Louisiana,UK,470.270.4927x434,butlermichelle@example.net,Medium,Yes,REG8892
CUST00943,Timothy Taylor,55,Male,Elliottmouth,South Dakota,France,358-530-9954,sarahdeleon@example.com,Medium,No,REG4427
CUST00944,Brad Flores,73,Female,New Benjaminville,Nebraska,Canada,483.927.3483x678,duncanpeter@example.net,Low,No,REG1069
CUST00945,Ariel Ramirez,70,Female,Donaldbury,South Dakota,France,844.289.2878,shannonmoran@example.net,Medium,No,REG1085
CUST00946,Megan Wilkins,62,Male,Fordmouth,Georgia,France,896-905-9221x6015,ashleythompson@example.net,Medium,Yes,REG1781
CUST00947,Alyssa Gonzales,20,Female,West Corey,Virginia,Germany,6032310903,dale28@example.com,Low,No,REG2500
CUST00948,Oscar Vazquez,35,Male,Jenniferburgh,Arizona,Russia,(456)285-3289,mbarnes@example.org,High,Yes,REG2917
CUST00949,Colleen Schultz,22,Male,New Stanley,Massachusetts,Brazil,(509)544-8117x9720,cynthianewman@example.com,Medium,No,REG1772
CUST00950,Daniel Page,75,Male,Mendozashire,Indiana,UK,6495315167,mark87@example.com,Medium,Yes,REG3598
CUST00951,Traci Martin,21,Female,South Melanie,Minnesota,Germany,001-925-462-1386x25607,ashley81@example.net,Low,No,REG1293
CUST00952,Christopher Roman,21,Male,Tonyhaven,Pennsylvania,India,293.293.5445,pperez@example.net,High,Yes,REG2177
CUST00953,Rebekah Best,68,Male,Port Brenda,Delaware,Germany,990.337.7006x219,derricklane@example.org,Low,No,REG5327
CUST00954,Joanna Lopez,23,Female,West Kenneth,South Carolina,France,(281)823-3934x069,christopherbryant@example.org,Medium,No,REG3455
CUST00955,Nancy Bentley,72,Male,Sandersview,Alabama,Australia,533-975-4044x72101,andrewboyd@example.net,Low,No,REG4287
CUST00956,Cody Bright,29,Female,New Jay,Pennsylvania,Australia,280-944-5311x6571,philip23@example.com,Low,Yes,REG3587
CUST00957,Susan Garrison,74,Female,East Devinburgh,Arizona,Canada,(458)483-4362,mendozasteven@example.com,Low,No,REG7790
CUST00958,Andrea Ruiz,41,Female,Gardnerville,Hawaii,Australia,836.889.2131x4750,travis02@example.com,Low,Yes,REG2816
CUST00959,Sandra Morgan,53,Male,Lonnieberg,Iowa,UK,(858)547-4018x751,kevin82@example.net,Medium,No,REG7692
CUST00960,Melissa Contreras,33,Male,Nguyenville,Maryland,Russia,001-793-927-0566x391,alisharios@example.net,High,Yes,REG6166
CUST00961,Andrew Moore,68,Female,Teresamouth,Maine,USA,(824)590-6900x900,andersongina@example.net,Low,Yes,REG4824
CUST00962,Reginald Bennett,47,Male,Burnsside,South Dakota,Canada,001-319-595-3098,timothybaldwin@example.net,Low,Yes,REG5192
CUST00963,Aaron Graham,35,Male,Alexanderborough,Minnesota,China,+1-680-424-9201x6580,barberwilliam@example.com,High,Yes,REG5339
CUST00964,Timothy Knox,41,Female,Curtisport,Delaware,Australia,260.393.4695,jordanbrian@example.com,Low,No,REG7067
CUST00965,Tina Moore,36,Female,North David,Wisconsin,USA,001-396-999-2325x064,philip56@example.com,Low,No,REG7695
CUST00966,Danielle Moore,39,Male,Villarrealland,Louisiana,USA,(619)305-6950x17932,pkelly@example.org,Low,Yes,REG9018
CUST00967,Debbie Ruiz,52,Male,North Sabrina,Alabama,Canada,001-932-440-4895x86869,danielball@example.net,Low,Yes,REG6688
CUST00968,Amy Graham,71,Male,South Tammychester,Oklahoma,UK,669-274-0027x5935,tyler36@example.org,Medium,No,REG4823
CUST00969,Charles Hines,21,Female,Rogersburgh,Missouri,Australia,6649587409,msmith@example.org,Low,Yes,REG7208
CUST00970,Stephanie Foster,47,Male,Haroldshire,West Virginia,Brazil,882-996-1992,harveymelissa@example.net,Medium,No,REG4306
CUST00971,Matthew Gonzalez,39,Male,Sandrafurt,Oklahoma,Germany,944-914-8101x0268,lserrano@example.com,Low,No,REG6130
CUST00972,Joshua Smith,45,Female,South Angela,Kansas,Canada,297.891.8304x48092,rachel51@example.org,Low,Yes,REG7374
CUST00973,Michael Baldwin,42,Female,Woodfurt,Kansas,UK,+1-223-576-3891,smartinez@example.org,Medium,Yes,REG7146
CUST00974,Anthony Harris,71,Male,Loriland,New York,Germany,001-790-217-4798x200,llevine@example.com,Low,Yes,REG7171
CUST00975,Heather Lee,69,Female,Dylanmouth,Nevada,Germany,(726)346-3788x611,alexanderknight@example.com,Low,Yes,REG6522
CUST00976,Laura Jordan,57,Male,Carrieview,Montana,Canada,804-472-9432,nicolemartinez@example.net,Low,No,REG9987
CUST00977,Jacob Anderson,47,Female,New Steven,Rhode Island,UK,001-516-214-0801x23220,pattersonnancy@example.org,Medium,No,REG6860
CUST00978,Christopher Espinoza,38,Female,Rickychester,Georgia,France,3889007411,ethanburke@example.com,Medium,Yes,REG5737
CUST00979,Susan Weber,60,Female,Steventown,Georgia,Brazil,+1-431-699-4234x0248,oharris@example.org,Medium,Yes,REG3260
CUST00980,Michael Harvey,38,Male,Lisaville,Iowa,China,+1-594-660-8094x852,christina30@example.org,High,Yes,REG6773
CUST00981,Melissa Perez,38,Male,North Aprilstad,North Carolina,UK,9454508218,curryjoseph@example.org,Medium,Yes,REG6855
CUST00982,Katherine Faulkner,24,Female,West Tomville,North Carolina,France,001-968-442-1518x12257,pcarter@example.org,Medium,Yes,REG1792
CUST00983,Charles Estrada,22,Male,Port Andreamouth,West Virginia,USA,7127802336,gutierrezluis@example.net,Low,Yes,REG8798
CUST00984,Sean Robinson,40,Female,Maldonadoside,Indiana,Germany,(726)625-8703x218,jameshenry@example.org,Low,Yes,REG4242
CUST00985,Stephanie Garcia,72,Male,Biancafort,North Dakota,France,+1-876-500-9083x35883,tcarroll@example.net,Medium,No,REG5584
CUST00986,Andrew Wong,28,Female,East Brittanymouth,Alaska,Russia,001-570-531-8757x2214,kpeters@example.net,High,Yes,REG6645
CUST00987,Michelle Torres,60,Female,Fosterton,Florida,China,242.583.9110,colonjason@example.net,High,No,REG3380
CUST00988,Amanda Weeks,18,Female,Debraside,Wisconsin,Australia,635-962-4218x630,deanwebb@example.org,Low,Yes,REG6147
CUST00989,Kathryn Kent,63,Male,Markport,Connecticut,Canada,(808)456-7273,christinakeith@example.com,Low,Yes,REG8965
CUST00990,Cynthia Sanford,42,Male,Lake Charlesstad,Mississippi,Australia,(932)393-7391x4062,wreynolds@example.com,Low,No,REG2783
CUST00991,Elaine Stewart,54,Female,Hicksview,Pennsylvania,UK,818.328.9420,anna74@example.com,Medium,Yes,REG5978
CUST00992,Mark Cook,28,Male,Evansmouth,Ohio,Australia,904-427-8603,cpeterson@example.com,Low,No,REG4555
CUST00993,George Morse,18,Male,Brittanyland,Iowa,UK,001-907-643-3333x6048,john02@example.com,Medium,No,REG4130
CUST00994,Dr. Kristina Ruiz MD,71,Female,Jaredton,Georgia,Brazil,491-762-5072x06915,bentonashley@example.net,Medium,No,REG5391
CUST00995,Nicholas Williamson,59,Male,Gardnerhaven,Connecticut,Russia,822.885.1258x3182,emily51@example.com,High,Yes,REG9912
CUST00996,Crystal Collins,46,Female,Lake Maureenton,Maine,Russia,(593)683-8551x9853,ralphlopez@example.com,High,No,REG1665
CUST00997,Vincent Massey,66,Male,North Edward,Maine,France,3487355285,bellcynthia@example.net,Medium,Yes,REG4692
CUST00998,Linda Johnson,33,Male,New Annette,New Jersey,India,+1-447-710-3107x6658,jessicawilliams@example.org,High,Yes,REG8961
CUST00999,Amy Stein,74,Male,Spencermouth,Washington,Russia,(234)591-8753,william01@example.org,High,Yes,REG6484
CUST01000,Ryan Campbell,62,Male,South Lindsay,Ohio,France,(439)447-3715x8193,alexanderlong@example.org,Medium,No,REG9799
